-0.6,1,-0.72,0.4,-1,-0.2,-0.94,-0.68,0.54,-0.56,1,-0.1,0.92,-0.4,0.92,-1,4
-1,0.58,-0.3,1,0.42,0.66,-0.1,0.1,0.68,-0.06,1,-0.6,0.14,-1,-0.94,-1,3
-0.66,0.2,-0.08,0.6,1,1,0.78,0.78,0.2,0.34,-0.32,-0.1,-0.66,-0.56,-1,-1,1
-1,0.78,0.3,1,0.7,0.4,0.02,-0.3,-0.62,-1,-0.76,-0.58,-0.42,-0.04,1,-0.08,7
-0.32,0.98,-0.72,0.96,0.36,1,0.68,0.36,0.4,-0.14,1,-0.78,0.06,-1,-1,-0.84,3
-0.66,0.56,-0.08,1,0.5,0.68,-0.12,0.14,0.88,-0.16,1,-0.76,0.02,-1,-1,-0.74,3
0.38,0.68,-0.38,1,-0.42,0.3,0.52,0.72,0.62,0.52,1,-0.38,0.16,-0.92,-1,-1,9
0.42,1,-0.12,0.26,-1,-0.24,0.14,-0.14,1,0.04,0.64,0.6,0.32,-0.18,0.2,-1,4
-1,1,0.04,1,0.76,0.62,0.46,-0.1,0.16,-0.84,-0.28,-1,-0.22,-0.58,1,-0.62,7
-1,0.6,1,0.64,0.44,0.16,-0.32,-0.56,-1,-0.82,-0.86,-0.42,-0.24,1,-0.12,,7
-0.1,0.86,-0.82,0.56,0.44,0.52,-0.06,1,0.1,0.58,1,-0.08,0.34,-0.84,-1,-1,9
-1,1,-0.1,0.84,1,0.56,0.34,-0.22,-0.38,-0.98,-0.8,-1,-0.46,-0.44,0.86,-0.32,7
-0.86,0.78,0.04,1,0.62,0.64,-0.08,0.18,0.1,-0.26,1,-0.64,0.12,-0.94,-1,-1,3
-1,0.86,0.02,0.94,1,1,0.54,0.22,0.12,-0.56,-0.24,-1,-0.54,-0.4,0.52,-0.38,7
0.62,1,-0.22,0.54,-0.66,-0.16,-0.56,-0.9,0.56,-1,1,-0.38,-0.1,-0.08,-1,-0.46,6
-0.38,0.56,-0.3,1,0.54,0.7,0.52,-0.14,-0.54,-1,-0.96,-0.04,-0.98,1,-1,,2
-0.22,1,-0.76,0.48,-1,-0.12,-0.24,-0.4,0.7,-0.36,1,0.02,0.9,-0.4,0.72,-1,4
-0.34,0.78,0.48,1,0.86,0.62,0.08,0.2,0.48,-0.24,1,-0.68,0.12,-1,-1,-1,3
-0.9,0.46,-1,-0.46,-0.24,-1,0.62,-0.76,1,0.16,0.56,1,-0.38,0.98,-0.8,0.14,0
-1,0.16,-0.48,0.24,0.26,0.7,1,1,0.52,0.5,0.02,0.02,-0.36,-0.5,-0.6,-1,1
-0.2,0.8,-1,0.38,-0.98,-0.52,-0.1,-1,0.76,-0.46,1,0.42,0.22,1,-0.7,0.52,0
-1,-1,-0.12,-0.68,0.6,-0.18,1,0.4,0.72,1,-0.24,0.9,-0.34,0.36,0.66,0.18,9
0.78,1,-0.32,0.62,-0.82,0.08,-1,-0.5,-0.48,-1,0.96,-0.88,1,-0.48,-0.36,-0.5,6
-0.28,1,-1,0.4,-0.36,-0.08,0.86,0.06,1,0.76,0.48,0.34,0.04,-0.34,-0.38,-1,4
-1,0.28,-0.18,0.36,0.58,0.74,1,1,0.74,0.5,0.52,-0.02,0.3,-0.52,0.14,-1,1
-1,0.5,-0.44,1,0.3,0.86,-0.14,0.18,-0.76,-0.42,-0.76,-0.94,0.12,-1,1,-0.94,2
-0.86,0.88,-1,1,0.14,1,1,0.96,0.16,0.58,-0.34,0.04,-0.62,-0.5,-0.56,-1,7
-0.42,1,-0.6,0.24,1,0.92,-0.7,0.92,-0.72,0.02,-0.5,-1,0.8,-0.06,-1,-0.12,8
0.22,1,-0.64,0.64,-1,-0.18,-0.7,-1,0.44,-0.84,1,-0.06,1,0.8,0.64,,0
-1,-0.26,-0.3,0.14,0.34,0.6,1,1,0.74,0.52,0.38,0.12,-0.5,-0.08,-1,,1
0.3,0.72,0.58,1,-0.3,0.38,-1,-0.22,0.44,-0.32,1,0.32,0.22,-0.3,-0.36,-1,4
-1,0.82,-0.28,1,0.16,0.28,-0.16,-0.66,-0.54,-1,-0.56,-0.26,0.22,-0.16,1,-0.06,7
-1,0.34,-0.14,0.48,0.56,0.82,1,1,0.9,0.48,0.74,-0.02,0.68,-0.54,0.92,-1,1
-1,0.94,0.26,1,0.74,0.5,0.46,-0.36,0.26,-1,-0.84,-0.48,-0.42,-0.22,1,-0.22,7
-0.34,1,-1,0.68,-0.94,0.08,0.04,-0.18,1,-0.08,0.38,0.18,0.02,-0.4,-0.18,-1,4
0.46,0.32,-0.36,0.62,1,1,0.9,0.74,0.28,0.3,-0.46,-0.14,-0.9,-0.56,-1,-1,1
0.06,0.22,1,0.46,0.84,1,0.1,0.44,0.16,-0.28,0.02,-0.98,-1,-1,-0.42,-0.38,8
-1,0.98,-0.26,1,0.44,0.62,0.46,-0.26,-0.02,-1,-0.34,-0.52,0.24,-0.2,1,-0.12,7
-0.62,0.36,-0.12,1,0.62,0.64,0.34,-0.12,-0.4,-0.64,-1,-0.86,-0.9,1,-1,,2
-1,-0.24,-0.64,0.14,-0.02,0.6,0.62,1,1,0.84,0.7,0.22,0.38,-0.38,0.26,-1,1
-0.24,0.64,0.6,1,0.76,0.44,-0.22,0.68,-0.06,1,-0.72,-0.06,-1,-1,-0.74,,3
0.2,1,-0.3,0.5,-0.84,-0.06,-1,-0.66,-0.08,-1,1,-0.76,0.4,-0.48,-0.5,-0.88,6
-1,-0.02,-0.2,0.32,0.48,0.74,1,1,0.8,0.5,0.56,0.3,-0.52,0.3,-1,,1
-0.68,0.42,-0.42,1,0.22,0.62,0.04,-0.12,-0.52,-0.76,-1,-0.96,-0.9,1,-1,,2
0.6,0.72,-0.08,1,-1,0.56,-0.16,0.14,1,0.5,0.96,0.24,0.76,-0.42,0.5,-1,9
-1,0.68,-0.32,1,0.78,0.88,0.86,0.38,0.08,-0.02,1,-0.3,0.84,-0.78,-0.22,-1,3
0.38,1,-0.16,0.66,-1,0.22,-0.82,-0.22,0.54,-0.18,1,-0.06,0.24,-0.52,-0.34,-1,4
-0.66,0.96,-1,-0.06,-0.38,-0.94,0.68,-1,1,0.42,0.96,-0.54,1,-0.94,0.04,,0
0.72,1,-0.32,0.96,-1,0.24,-0.82,-0.56,0.14,-1,1,-0.5,0.88,0.32,0.02,0.88,0
0.12,0.52,0.32,1,-1,0.76,-0.54,0.2,0.8,0.42,1,0.36,0.74,-0.38,0.84,-1,9
-1,0.72,-0.3,1,0.78,0.78,0.36,0.26,0.16,-0.08,1,-0.5,0.42,-0.96,-0.84,-1,3
1,0.96,0.02,1,-0.78,0.44,-0.12,-0.3,-0.14,-1,-1,-0.6,-0.56,0.22,0.3,0.84,8
0.9,1,0.64,-0.62,0.16,-1,-0.38,-0.64,-0.88,0.46,-1,1,-0.72,-0.12,-0.76,,6
1,1,0.12,0.64,-0.46,0.1,-0.88,-0.46,-0.6,-1,0.82,-0.8,0.38,-0.4,-1,-0.56,6
-1,-0.14,-0.36,0.2,0.3,0.6,0.98,1,1,0.62,0.76,0.08,0.58,-0.48,0.68,-1,1
1,0.6,0.2,0.24,-1,-0.04,-0.48,0.58,0.62,1,0.8,0.34,0.18,-0.36,-0.4,-1,9
-0.12,0.5,1,1,0.88,0.64,0.28,0.84,-0.28,0.78,-0.9,-0.24,-1,-1,-0.58,,3
-0.9,0.46,-0.5,0.98,0.5,1,0.26,0.4,0.6,-0.2,1,-0.82,0.02,-1,-1,-0.92,3
-1,0.14,-0.7,0.24,0.18,0.6,1,1,1,0.66,0.56,0.1,0.14,-0.44,-0.26,-1,1
-1,0.96,-0.08,1,0.74,0.68,0.48,-0.16,0.36,-1,1,-0.56,0.86,-0.12,0.14,,7
1,1,0.22,0.92,-0.34,0.46,-0.78,-0.04,-1,-0.58,-0.52,-1,0.18,-0.7,-0.66,-0.56,6
0.18,0.56,0.2,1,-0.86,0.88,-1,0.3,0.06,0.14,1,-0.16,0.6,-0.72,-0.36,-1,9
-0.76,0.54,-0.28,0.8,-0.12,1,-0.26,0.26,-0.08,-0.46,1,-0.58,-0.06,-0.84,-1,-1,1
0.24,0.98,1,1,0.24,0.92,-0.42,0.7,-0.34,0.14,0.1,-0.36,-0.24,-0.84,-1,-1,5
-1,1,0.22,0.94,0.62,0.5,0.2,-0.24,-0.2,-1,-0.7,-0.64,-0.26,-0.26,1,-0.24,7
1,1,0.2,0.72,-0.48,0.16,-1,-0.44,-0.68,-1,0.46,-0.82,0.12,-0.38,-0.94,-0.68,6
0.72,0.18,0.12,1,-1,0.62,-0.04,-0.16,0.42,-1,-0.78,-0.84,-0.1,0.04,1,0.76,8
1,1,0.06,0.82,-0.68,0.16,-1,-0.6,-0.02,-1,0.98,-0.52,0.28,0.12,-0.9,0.06,6
0.82,-0.28,0.08,0.26,-0.56,-0.66,-1,-1,-0.42,-0.88,0.6,-0.04,1,1,0.88,,5
0.16,1,-0.52,0.78,-1,1,0.1,0.94,0.4,0.1,0.88,0.04,-0.06,0.06,-1,,4
-1,0.56,-0.4,1,0.24,0.82,-0.04,0.18,-0.52,-0.38,-0.72,-0.94,0.14,-0.98,1,-1,2
0.4,1,-0.1,0.72,-0.78,0.06,-1,-0.7,0.14,-1,1,-0.48,0.34,0.14,-1,0.34,6
-0.18,1,-0.9,0.4,-1,-0.58,-0.22,-1,0.66,-0.56,1,0.32,0.14,0.78,-0.78,0.5,0
-0.42,0.34,-0.86,-0.48,-0.16,-1,0.8,-0.62,1,0.24,0.5,1,-0.5,0.9,-1,0.1,0
-0.24,0.46,0.24,1,0.74,0.5,0.34,-0.22,-0.38,-0.82,-1,-0.8,-0.6,1,-1,,2
1,0.48,0.38,1,-0.68,0.76,-0.06,0.52,1,0.48,0.82,-0.26,0.08,-0.84,-1,-1,9
-1,0.92,1,0.94,0.72,0.72,0.02,0.18,-0.64,-0.08,-1,-0.06,-0.36,1,-0.16,,7
-0.9,-0.16,-1,-0.86,-0.12,-1,0.74,-0.7,1,0.28,0.36,1,-0.5,0.86,-0.6,-0.04,0
0.82,0.84,-0.46,1,-1,0.42,0.34,0.26,1,0.8,0.7,0.32,0.62,-0.34,0.76,-1,9
-1,0.64,-0.3,1,0.48,0.94,0.36,0.28,-0.2,-0.26,-0.64,-0.7,0.16,-0.88,1,-1,2
-0.5,1,-0.78,0.56,-1,0.02,-0.94,-0.48,0.78,-0.46,1,-0.12,0.14,-0.48,-0.28,-1,4
-0.34,0.82,-0.86,0.42,0.14,-0.1,0.04,-1,-1,-0.88,-0.84,0.16,-0.44,1,1,0.94,5
-1,0.84,-0.02,1,1,0.9,0.86,0.4,0.86,-0.12,0.98,-0.64,0.02,-0.86,-1,-1,3
0.58,0.78,0.14,1,0.3,0.78,1,0.82,0.66,0.24,0.18,-0.28,-0.36,-0.74,-1,-1,9
-0.36,0.3,0.02,1,0.12,0.02,-0.3,-0.88,-1,-1,-0.46,-0.62,0.26,-0.82,1,-0.68,2
0.58,1,-0.16,0.62,-0.8,0.08,-1,-0.48,-0.52,-1,1,-0.9,0.76,-0.38,-0.84,-0.2,6
-0.58,0.22,0.3,0.56,1,1,0.7,0.66,0.58,0.14,0.54,-0.4,0.2,-0.88,-1,-1,1
1,0.7,-0.04,0.34,-1,0.48,-0.36,1,0.54,0.84,0.6,0.22,0.54,-0.4,0.5,-1,9
-0.46,0.2,0.46,0.82,0.7,1,0.6,0.24,0.52,-0.5,-1,-0.82,-0.92,-1,1,-0.84,1
-0.18,0.58,0.12,1,0.78,0.64,0.3,0.1,0.68,-0.24,1,-0.82,0.02,-1,-1,-0.9,3
1,1,0.38,0.78,-0.08,0.2,-0.46,-0.4,-0.36,-1,0.36,-0.64,-0.2,-0.3,-1,-0.64,6
0.76,0.52,0.04,1,-0.34,0.56,0.64,0.58,0.86,-0.02,1,-0.76,0.06,-1,-1,-1,9
-1,0.42,-0.28,0.34,0.46,0.54,1,1,0.96,0.9,0.72,0.24,0.48,-0.4,0.2,-1,1
-0.66,1,-1,0.44,-0.84,-0.08,0.34,-0.08,1,0.08,0.48,0.36,0.28,-0.32,0.1,-1,4
0.4,0.88,0.96,1,1,0.58,0.4,0.22,0.5,-0.3,0.24,-0.76,-0.48,-1,-1,-1,3
-1,1,-0.34,1,0.34,0.98,1,0.88,0.78,0.36,0.34,-0.12,0.02,-0.66,-1,,7
-0.3,1,-0.24,0.58,-0.88,-0.04,0.34,-0.22,1,0.26,0.52,0.14,-0.32,-0.4,-1,-1,4
1,1,0.38,0.82,-0.14,0.44,-0.64,-0.02,-1,-0.56,-0.68,-1,-0.32,-0.78,-0.94,-0.8,6
-0.4,0.64,-0.84,0.38,-0.28,-0.4,-0.96,-1,-1,-0.28,-0.72,0.68,0.08,1,1,0.94,5
0.02,1,-0.66,0.54,-0.66,-0.58,0.26,-1,1,-0.16,0.66,0.86,-0.42,0.98,-1,0.04,0
-0.2,0.62,-0.9,0.2,-0.84,-0.96,0.24,-1,1,-0.12,0.84,0.98,-0.24,1,-1,0.1,0
0.02,0.76,-0.18,1,-0.8,0.26,-0.8,-0.6,0.14,-1,1,-0.48,0.06,-0.16,-1,-0.48,6
0.62,0.2,0.92,1,-1,0.96,-0.02,0.08,0.92,-0.78,-0.74,-1,-0.34,-0.1,1,0.72,8
-1,0.74,-0.02,1,1,0.8,0.66,-0.08,0.54,-1,0.3,-0.92,-0.18,-0.36,0.94,-0.2,7
-0.66,1,-0.08,0.78,-0.2,0.16,-0.66,-0.32,-1,-0.84,-0.34,-0.9,0.34,-0.92,1,-1,2
-1,0.94,0.24,1,1,0.62,0.62,-0.04,0.1,-0.66,-0.48,-1,-0.8,-0.46,0.46,-0.34,7
-0.6,1,0.58,0.86,0.2,0.88,-0.6,0.46,0.1,0.1,1,-0.42,0.06,-1,-1,-0.72,5
-1,0.9,-0.08,1,0.74,0.68,0.56,-0.12,0.26,-0.88,-0.16,-1,-0.18,-0.26,1,-0.12,7
0.54,0.94,-0.74,0.7,0.24,-0.18,1,-1,-0.52,-0.78,-0.04,0.26,0.44,1,-1,0.52,8
-1,0.86,-0.36,0.98,0.62,1,1,0.84,0.68,0.38,0.4,-0.08,0.2,-0.54,0.18,-1,7
-1,0.7,-0.56,1,0.06,0.66,-0.1,0.1,-0.58,-0.38,-0.7,-0.88,0.14,-0.98,1,-1,2
-1,0.32,-0.14,1,-0.02,0.78,-0.62,-0.16,-0.04,-0.8,1,-0.9,-0.24,-0.98,-0.94,-1,1
1,0.9,0.04,0.98,-1,1,-0.64,0.36,0.4,0.3,0.64,-0.44,-0.16,-1,-0.98,-0.86,5
-0.12,0.64,0.58,1,1,0.62,0.46,0.12,0.64,-0.1,0.6,-0.66,-0.16,-1,-1,-0.74,3
-0.76,0.14,0.68,0.66,1,0.32,0.16,-0.02,-0.68,-1,-0.9,-0.22,-0.9,1,-1,,1
1,1,0.62,0.98,-0.04,0.48,-0.62,-0.06,-1,-0.7,-0.4,-1,0.02,-0.5,-0.84,-0.42,6
0.56,1,0.2,0.54,1,0.86,0.08,0.68,0.32,0.18,0.72,-0.32,0.4,-0.82,-1,-1,9
-0.92,0.16,-1,-0.56,-0.08,-1,0.98,-0.66,1,0.08,0.44,0.76,-0.6,1,-0.86,0.32,0
-0.64,0.36,0.08,1,-0.62,-0.4,-1,-0.52,-0.3,0.68,0.36,0.8,1,-1,0.68,,8
0.42,1,-0.22,0.74,-0.78,0.26,-1,-0.26,-0.16,-0.5,1,-0.26,0.48,-0.52,0.06,-1,4
-0.02,0.48,-0.72,-0.2,-0.44,-1,0.56,-0.72,1,0.12,0.42,0.86,-0.64,1,-1,0.28,0
-0.42,1,-1,0.4,-0.3,-0.04,0.64,0.22,1,0.92,0.42,0.3,-0.18,-0.34,-0.68,-1,4
-1,1,0.1,1,1,0.78,0.44,0.14,-0.08,-0.5,-0.34,-1,-0.8,-0.36,0.38,-0.36,7
0.36,0.64,-0.32,1,-1,0.3,-0.84,-0.56,0.14,-1,1,-0.52,0.76,0.32,-0.2,0.84,0
-0.7,0.5,-0.24,1,0.1,0.36,-0.26,-0.34,-0.94,-0.88,-1,-0.94,-0.9,1,-1,,2
-1,-0.46,-0.32,0.02,0.4,0.5,1,1,0.66,0.54,0.36,0.04,0.1,-0.48,-0.06,-1,1
-0.66,0.94,-0.94,0.1,-0.72,-0.8,0.32,-1,1,-0.26,0.8,0.66,-0.22,1,-1,0.32,0
-0.76,0.86,-1,0.94,0.14,1,1,0.76,0.88,0.32,0.5,-0.14,0.14,-0.56,-0.2,-1,7
1,0.36,0.12,-0.04,-1,0.28,-0.72,1,0.54,0.96,0.8,0.22,0.22,-0.5,-0.8,-1,9
-1,0.82,-1,1,0.14,0.98,1,0.98,0.28,0.56,-0.1,0.06,-0.26,-0.48,-0.12,-1,7
-0.88,0.7,0.1,1,0.4,0.62,-0.36,0.1,0.36,-0.14,1,-0.6,0.12,-1,-1,-0.98,3
-0.6,0.94,-0.82,0.78,-1,-0.02,0.32,-0.06,1,0.4,0.5,1,0.42,0.46,-1,,4
-0.72,1,-0.96,0.46,-1,-0.04,-0.12,0.84,-0.04,1,0.16,0.52,-0.42,0.06,-1,,4
-0.06,0.6,0.14,1,1,0.8,0.4,0.26,0.86,-0.32,0.48,-0.9,-0.44,-1,-1,-0.5,3
-1,0.62,-0.4,1,1,0.88,0.7,0.36,-0.02,-0.34,-0.4,-1,-0.6,-0.2,0.6,-0.02,7
-1,0.28,-0.38,0.58,0.44,1,1,0.96,0.74,0.48,0.48,-0.02,0.44,-0.52,0.64,-1,1
-1,0.68,-0.04,1,0.66,0.54,0.6,-0.24,0.5,-1,-0.26,-0.76,-0.08,-0.32,1,-0.12,7
-0.52,0.72,0.14,1,0.1,0.44,-0.4,-0.06,-1,-0.48,-0.38,-0.82,0.38,-0.98,1,-1,2
-1,0.52,-0.56,1,0.28,0.82,0.08,0.16,-0.52,-0.36,-0.96,-0.88,0.02,-0.96,1,-1,2
-0.76,1,-1,0.58,-0.96,-0.04,0.04,-0.06,1,0.16,0.64,0.34,0.46,-0.32,0.32,-1,4
-1,0.78,-0.2,1,0.28,0.4,0.1,-0.46,-0.24,-1,-0.7,-0.4,0.14,-0.28,1,-0.22,7
-0.22,0.64,0.38,1,0.92,0.6,0.2,0.22,1,-0.12,0.76,-0.72,-0.14,-1,-1,-0.8,3
-0.48,0.78,-0.74,-0.12,-0.42,-0.98,0.44,-1,1,-0.28,0.7,0.58,-0.1,1,-1,0.84,0
-0.02,-0.02,1,0.58,0.08,1,-0.84,0.36,-0.3,-0.46,-1,-1,-0.88,-0.3,0.42,0.26,8
1,1,0.12,0.84,-0.24,0.56,-0.5,0.24,-0.68,-0.06,-0.82,-0.38,-0.94,-0.68,-1,-1,1
-1,0.1,-0.2,0.26,0.54,0.58,1,1,0.82,0.52,0.76,0.76,-0.52,0.88,-1,,1
-1,0.64,-0.46,1,-0.3,0.4,-0.64,-0.2,-0.88,-0.84,-0.18,-1,0.56,-0.98,1,-0.94,2
0.36,0.78,-0.6,0.72,-1,-0.02,-0.56,-0.78,0.4,-1,1,-0.36,0.88,0.46,0.14,1,0
0.54,0.98,-0.14,0.54,-0.32,-0.28,-1,-1,-0.54,-0.32,0.32,0.36,1,1,-0.22,0.56,8
0.46,0.96,-0.72,0.56,-0.62,-1,1,-0.18,0.12,1,-1,0.16,0.52,0.7,-0.72,-0.74,0
0.44,0.42,0.46,1,-0.42,0.74,0.32,0.46,1,0.08,0.84,-0.68,-0.04,-1,-1,-0.82,9
-0.22,0.68,-0.66,0.12,-0.38,-0.78,0.48,-1,1,-0.24,0.74,0.62,-0.12,1,-1,0.74,0
-0.5,1,-0.96,0.48,-0.9,-0.54,0.02,-1,1,-0.6,0.96,0.42,0.1,0.98,-1,0.92,0
1,0.88,0.02,0.66,-1,0.52,-0.2,1,0.6,0.92,0.16,0.22,-0.42,-0.4,-0.84,-1,9
0.2,1,-0.44,0.76,-0.86,0.18,-1,-0.44,-0.34,-0.96,1,-1,0.74,-0.7,-0.56,-0.92,6
-0.78,-0.3,-0.14,0.2,0.66,0.68,1,1,0.2,0.5,-0.38,0.02,-0.82,-0.5,-1,-1,1
0.06,1,-0.48,0.38,-0.82,-0.32,-0.64,-1,0.58,-0.96,1,-0.36,-0.24,-0.44,-1,-0.98,6
1,1,0.34,0.92,-0.42,0.34,-1,-0.34,-0.7,-1,0.4,-0.98,0.42,-0.64,-0.62,-0.8,6
-0.96,0.22,-1,-0.84,-0.18,-1,0.54,-0.38,1,0.6,0.34,1,-0.4,0.38,-0.78,-0.6,0
-1,0.86,-0.84,1,0.28,0.96,1,0.66,0.76,0.24,0.28,-0.16,-0.16,-0.58,-0.3,-1,7
0.4,1,-0.66,0.76,-0.28,0.32,0.78,0.8,0.76,0.56,1,-0.16,0.36,-0.82,-1,-1,9
-0.66,1,-0.9,0.82,-1,0.18,0.16,0.02,1,0.54,0.2,0.2,-0.4,-0.4,-0.88,-1,4
-0.24,1,-0.98,0.4,-1,-0.46,-0.2,-1,0.76,-0.66,1,0.18,0.32,0.8,-0.66,0.52,0
-0.08,1,-0.98,0.38,-1,-0.34,0.28,-0.42,1,-0.16,0.5,0.68,0.3,-0.08,0.24,-1,4
-1,-0.16,-0.42,0.36,0.26,1,0.12,0.68,-0.18,-0.02,-0.38,-0.72,-0.48,-1,1,-0.78,1
-1,0.54,1,1,0.44,-0.2,-0.22,-0.74,-1,0.48,-0.98,-0.54,-0.24,-0.76,0.54,,8
-0.26,1,-1,0.62,-0.58,0.06,1,0.12,0.84,0.78,0.12,0.28,-0.26,-0.36,-0.64,-1,4
-0.02,0.46,0.22,1,-1,0.68,-0.16,-0.16,0.62,-1,-0.48,-0.8,-0.14,0.12,1,0.72,8
-0.02,0.82,-0.38,0.26,0.42,-0.42,-0.78,-1,-1,-0.36,-0.02,0.34,1,1,-1,0.66,8
0.4,1,-0.46,0.9,-0.02,0.4,0.86,0.74,0.8,1,-0.82,0.04,-1,-1,-0.92,,9
0.52,0.7,0.76,0.4,-0.46,0.36,-1,1,0.24,0.98,1,0.32,0.8,-0.5,-0.2,-1,9
-0.24,0.58,0.38,1,0.52,0.2,-0.08,-0.5,-0.94,-0.96,-1,-0.94,-1,1,-0.98,,2
-0.3,0.68,0.2,1,1,0.74,0.44,0.2,0.94,-0.38,0.6,-0.94,-0.36,-1,-1,-0.54,3
0.78,1,-0.14,0.52,-1,0.5,-0.02,0.98,1,0.8,0.68,0.12,0.06,-0.52,-0.24,-1,9
-1,0.66,-0.48,1,-0.1,0.6,-0.46,0.04,-0.88,-0.46,-0.42,-0.8,0.3,-0.9,1,-1,2
-1,0.76,-0.18,1,0.82,0.82,0.46,-0.08,-0.98,-0.36,-1,-0.1,-0.46,1,-0.26,,7
-0.4,0.8,1,1,0.3,0.86,-1,0.52,-0.26,0.22,1,-0.16,0.56,-0.76,-0.84,-1,5
-0.76,1,-0.96,0.58,-1,0.04,0.26,-0.04,1,0.4,0.72,0.08,0.6,-0.46,0.48,-1,4
1,0.5,-0.02,1,-0.52,0.22,1,-0.46,0.82,-1,-1,-0.64,0.32,0.1,0.86,0.7,8
0.06,0.84,0.98,1,1,0.48,0.22,0.06,0.66,-0.22,0.9,-0.74,-0.04,-1,-1,-0.88,3
-0.52,0.8,0.52,0.42,0.3,1,-0.4,0.44,0.86,0.44,1,-0.34,0.22,-1,-1,-0.64,9
0.5,0.54,-0.18,1,-0.62,0.36,0.3,-0.28,0.18,-1,-1,-0.9,-0.14,-0.24,1,0.32,8
1,1,0.14,0.94,-0.58,0.36,-1,-0.26,-0.8,-0.88,0.56,-1,0.64,-0.54,-0.82,-0.62,6
-0.26,0.56,0.2,1,0.62,0.5,0.26,-0.08,-0.42,-0.52,-1,-0.98,-1,1,-0.92,,2
-0.88,-0.46,-0.06,0.14,0.24,1,-0.84,0.82,-0.04,0.12,1,-0.5,0.02,-1,-1,-0.56,8
-1,-0.58,-0.18,-0.08,0.46,0.46,1,1,0.7,0.68,0.46,0.12,0.22,-0.44,0.12,-1,1
-0.32,0.86,0.84,1,0.06,0.84,-1,0.46,-0.02,0.22,1,-0.2,0.72,-0.8,-0.48,-1,5
-0.28,0.54,0.54,1,0.42,0.52,0.1,-0.34,-0.14,-1,-1,-0.72,-0.68,1,-0.66,,1
-0.64,1,-0.64,0.74,-1,0.08,-0.14,-0.36,1,-0.08,0.96,0.1,-0.02,-0.36,-0.5,-1,4
0.98,-0.58,0.6,-1,-0.26,-0.5,-1,0.52,-0.68,1,0.16,0.58,1,-0.42,0.9,,0
-1,0.64,-0.24,1,0.34,0.58,0.18,-0.22,-0.18,-1,-0.32,-0.68,0.16,-0.2,1,0.02,7
-0.04,1,-0.44,0.88,-0.72,0.24,-0.8,-0.42,-0.3,-1,1,-0.64,0.06,-0.38,-1,-0.84,6
-0.28,0.9,-0.82,0.1,0.46,0.16,0.08,-0.78,-1,-1,-0.8,0.04,-0.42,0.98,1,1,5
-0.74,0.3,0.46,-0.32,0.88,-1,-1,-1,-0.46,-0.32,0.64,0.3,1,1,-0.46,0.54,8
-1,-1,-0.46,-0.52,0.02,0.06,0.5,0.62,1,1,0.84,0.34,0.72,-0.32,0.72,-0.98,1
1,1,0.18,0.8,-0.6,0.24,-1,-0.38,-0.7,-1,0.56,-0.98,0.56,-0.42,-0.76,-0.58,6
0.1,0.6,0.36,1,0.7,0.54,0.36,-0.02,1,-0.44,0.6,-0.96,-0.32,-1,-1,-0.58,3
-0.88,0.48,-0.26,1,0.32,0.82,0.08,0.06,-0.46,-0.58,-1,-1,0.06,-1,1,-0.94,2
0.48,1,-0.36,0.56,-0.74,-0.22,-0.7,-1,0.42,-0.88,1,-0.18,-0.06,-0.16,-1,-0.68,6
-1,0.28,-0.02,0.78,0.46,1,0.3,0.1,0.24,-0.82,-0.84,-0.96,-0.54,-1,1,-0.9,1
-0.4,0.8,-1,0.06,-0.98,-0.78,0.1,-1,0.98,-0.44,1,0.4,0.26,1,-0.64,0.5,0
-1,0.8,-0.56,1,-0.22,0.18,-0.26,-0.78,-0.38,-1,-0.58,-0.36,0.2,-0.3,1,-0.22,7
-0.54,0.58,-1,0.3,-0.94,-0.62,-0.12,-1,0.76,-0.64,1,0.24,0.42,1,-0.48,0.92,0
0.54,0.94,0.26,0.46,0.82,-0.36,0.08,-1,-1,-0.52,-0.02,0.08,1,0.72,-0.08,1,8
-0.3,1,0.58,0.96,0.4,0.16,-0.2,-0.5,-1,-1,-0.92,-0.66,0.06,-0.62,1,-0.96,2
-0.04,0.74,-0.74,0.18,-1,-0.8,-0.14,-1,0.68,-0.42,1,0.54,0.28,1,-0.48,0.36,0
-0.34,0.4,0.36,1,0.36,0.56,0.22,-0.28,-0.16,-0.9,-1,-0.96,-0.96,1,-1,,1
0.8,0.36,-0.18,0.28,-0.7,0.76,0.36,1,1,0.56,0.5,-0.02,-0.2,-0.54,-1,-1,9
0.74,0.74,-0.12,1,-0.52,0.48,0.4,0.34,1,0.14,0.78,-0.76,-0.08,-1,-1,-0.78,9
0.5,1,-0.06,0.54,-0.66,0.06,-1,-0.44,0.34,-0.7,1,-0.22,0.94,-0.5,0.88,-1,4
-0.52,0.88,-0.2,1,0.28,0.56,-0.28,-0.04,-1,-0.54,-0.74,-0.82,0.26,-0.9,1,-1,2
-1,-0.26,-0.22,0.06,0.42,0.52,1,1,0.76,0.62,0.34,0.06,-0.1,-0.5,-0.66,-1,1
1,1,0.46,0.66,-0.36,0.18,-0.92,-0.34,-1,-0.92,0.32,-1,0.76,-0.64,-0.6,-0.64,6
-0.68,0.54,-0.22,1,-0.02,0.28,-0.44,-0.46,-1,-1,-0.36,-0.94,0.36,-0.88,1,-0.94,2
-1,-0.2,-0.26,0.22,0.36,0.7,0.96,1,1,0.5,0.9,0.7,-0.52,0.6,-1,,1
